File Name,ObjectID,GlobalId,type,Name,Description,ObjectType,Floor,Building,Material,Volume (m³),Surface Area (m²),Top Elevation (m),Bottom Elevation (m),Centroid X (m),Centroid Y (m),Centroid Z (m),Min X (m),Max X (m),Min Y (m),Max Y (m),Area,CrossSectionArea,Depth,ExtendToStructure,GrossArea,GrossFootprintArea,GrossSideArea,GrossVolume,Height,IsExternal,Length,LoadBearing,NetArea,NetSideArea,NetVolume,OuterSurfaceArea,Perimeter,PitchAngle,Reference,Slope,Span,TypeDefinition_Basiswand,TypeDefinition_Geländer,TypeDefinition_Geschossdecke,TypeDefinition_NWA_FA_Aussenstütze,TypeDefinition_NWA_FA_Aussenstütze_Attika,TypeDefinition_NWA_FA_Aussenstütze_Attika_Ecke,TypeDefinition_NWA_FA_Aussenstütze_Ecke,TypeDefinition_NWA_FA_FE_Holz-Metall,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung_Oeffenbar,TypeDefinition_NWA_FA_Paneel_Brise-solei-West,TypeDefinition_NWA_FA_Paneel_Brise-solei_tiefer,TypeDefinition_NWA_FA_Paneel_Brise-soleil,TypeDefinition_NWA_FA_Paneel_Brise-soleil-Stütze,TypeDefinition_NWA_FA_Paneel_Brüstung_EG,TypeDefinition_NWA_FA_Paneel_Brüstung_RG,TypeDefinition_NWA_FA_Panel_Einfach,TypeDefinition_NWA_FA_Panel_Fenster,TypeDefinition_NWA_FA_Panel_Schichten,TypeDefinition_NWA_FA_Panel_Schichten_EIngang,TypeDefinition_NWA_FA_Panel_Schichten_HRL,TypeDefinition_NWA_FA_WDM,TypeDefinition_NWA_Holz_Rechteckigestütze,TypeDefinition_NWA_Pfosten_Life-Line,TypeDefinition_NWA_TOR_Rollgitter LKW 1,TypeDefinition_NWA_TOR_Rollgittertor,TypeDefinition_NWA_TOR_Schnelllauftor,TypeDefinition_NWA_TOR_Sektionaltor,TypeDefinition_NWA_TOR_Sektionaltor_Typ 2,TypeDefinition_NWA_TRÄ_Massivholz,TypeDefinition_NW_TUR_DRF_BLZ_1FL,TypeDefinition_NW_TUR_DRF_BLZ_2FL,TypeDefinition_NW_TUR_DRF_GLB_1FL_Fassade,TypeDefinition_NW_TUR_SCH_GLB_2FL_Fassade,TypeDefinition_Rechteckiger Pfosten,Width
temp_input.ifc,82612,0h3$TMcaLBW9ahhXhdUVwY,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945130,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,87.84,-42.08,19.88,86.02,89.66,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82621,0h3$TMcaLBW9ahhXhdUVwZ,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945131,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,91.66,-42.08,19.88,89.84,93.48,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82630,0h3$TMcaLBW9ahhXhdUVwa,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945132,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,71.84,-42.08,19.88,70.02,73.66,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82639,0h3$TMcaLBW9ahhXhdUVwb,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945133,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,75.66,-42.08,19.88,73.84,77.48,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82648,0h3$TMcaLBW9ahhXhdUVwc,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945134,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,63.84,-42.08,19.88,62.02,65.66,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82657,0h3$TMcaLBW9ahhXhdUVwd,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945135,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,67.66,-42.08,19.88,65.84,69.48,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82666,0h3$TMcaLBW9ahhXhdUVwu,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945136,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,55.84,-42.08,19.88,54.02,57.66,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82675,0h3$TMcaLBW9ahhXhdUVwv,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945137,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,59.66,-42.08,19.88,57.84,61.48,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82684,0h3$TMcaLBW9ahhXhdUVww,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945138,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,47.84,-42.08,19.88,46.02,49.66,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82693,0h3$TMcaLBW9ahhXhdUVwx,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945139,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,51.66,-42.08,19.88,49.84,53.48,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82702,0h3$TMcaLBW9ahhXhdUVwy,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945140,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,39.84,-42.08,19.88,38.02,41.66,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82711,0h3$TMcaLBW9ahhXhdUVwz,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945141,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,43.66,-42.08,19.88,41.84,45.48,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82720,0h3$TMcaLBW9ahhXhdUVw_,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945142,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,35.66,-42.08,19.88,33.84,37.48,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82729,0h3$TMcaLBW9ahhXhdUVw$,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3:2945143,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3,003_OK_BP,BAU 15,No material assigned,0.04,6.35,20.14,17.73,31.84,-42.08,19.88,30.02,33.66,-42.17,-42.04,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82792,0h3$TMcaLBW9ahhXhdUVwt,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945151,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,11.66,-1.39,21.75,9.84,13.48,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82856,0h3$TMcaLBW9ahhXhdUVv8,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945152,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,7.84,-1.39,21.75,6.02,9.66,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82865,0h3$TMcaLBW9ahhXhdUVv9,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945153,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,15.84,-1.39,21.75,14.02,17.66,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82928,0h3$TMcaLBW9ahhXhdUVvA,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht Ecke:2945154,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht Ecke,003_OK_BP,BAU 15,No material assigned,0.04,6.64,21.96,20.28,3.49,-1.39,21.75,1.50,5.48,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht Ecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82938,0h3$TMcaLBW9ahhXhdUVvB,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945155,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,23.84,-1.39,21.75,22.02,25.66,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82947,0h3$TMcaLBW9ahhXhdUVvC,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945156,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,31.84,-1.39,21.75,30.02,33.66,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82956,0h3$TMcaLBW9ahhXhdUVvD,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945157,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,39.84,-1.39,21.75,38.02,41.66,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82965,0h3$TMcaLBW9ahhXhdUVvE,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945158,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,47.84,-1.42,21.75,46.02,49.66,-1.46,-1.33,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82974,0h3$TMcaLBW9ahhXhdUVvF,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945159,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,27.66,-1.39,21.75,25.84,29.48,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82983,0h3$TMcaLBW9ahhXhdUVv0,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945160,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,35.66,-1.39,21.75,33.84,37.48,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,82992,0h3$TMcaLBW9ahhXhdUVv1,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945161,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,43.66,-1.39,21.75,41.84,45.48,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83001,0h3$TMcaLBW9ahhXhdUVv2,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945162,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,51.66,-1.39,21.75,49.84,53.48,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83010,0h3$TMcaLBW9ahhXhdUVvP,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945169,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,95.84,-1.39,21.75,94.02,97.66,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83019,0h3$TMcaLBW9ahhXhdUVvQ,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945170,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,103.84,-1.39,21.75,102.02,105.66,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83082,0h3$TMcaLBW9ahhXhdUVvR,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht:2945171,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,003_OK_BP,BAU 15,No material assigned,0.04,6.74,21.96,20.28,112.04,-1.39,21.75,110.02,114.06,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83092,0h3$TMcaLBW9ahhXhdUVvS,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945172,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,107.66,-1.39,21.75,105.84,109.48,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83155,0h3$TMcaLBW9ahhXhdUVvV,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht:2945175,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,003_OK_BP,BAU 15,No material assigned,0.04,6.74,21.96,20.28,116.26,-1.39,21.75,114.24,118.28,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83164,0h3$TMcaLBW9ahhXhdUVvG,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht:2945176,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,003_OK_BP,BAU 15,No material assigned,0.04,6.74,21.96,20.28,120.84,-1.39,21.75,118.82,122.86,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83173,0h3$TMcaLBW9ahhXhdUVvH,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz EG Lange Achse 2 Oberlicht:2945177,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz EG Lange Achse 2 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.04,6.56,21.96,20.28,125.00,-1.39,21.75,123.04,126.96,-1.44,-1.31,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz EG Lange Achse 2 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83182,0h3$TMcaLBW9ahhXhdUVvI,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945178,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,103.84,-42.10,21.75,102.02,105.66,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83191,0h3$TMcaLBW9ahhXhdUVvJ,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945179,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,107.66,-42.10,21.75,105.84,109.48,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83200,0h3$TMcaLBW9ahhXhdUVvK,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht:2945180,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,003_OK_BP,BAU 15,No material assigned,0.04,6.74,21.96,20.28,120.84,-42.10,21.75,118.82,122.86,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Lange Achse Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83209,0h3$TMcaLBW9ahhXhdUVvL,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz EG Lange Achse 2 Oberlicht:2945181,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz EG Lange Achse 2 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.04,6.56,21.96,20.28,125.00,-42.10,21.75,123.04,126.96,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz EG Lange Achse 2 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83218,0h3$TMcaLBW9ahhXhdUVvM,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945182,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,95.84,-42.10,21.75,94.02,97.66,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83227,0h3$TMcaLBW9ahhXhdUVvN,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945183,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,99.66,-42.10,21.75,97.84,101.48,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83236,0h3$TMcaLBW9ahhXhdUVve,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945184,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,87.84,-42.10,21.75,86.02,89.66,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83245,0h3$TMcaLBW9ahhXhdUVvf,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945185,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,91.66,-42.10,21.75,89.84,93.48,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83254,0h3$TMcaLBW9ahhXhdUVvg,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945186,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,71.84,-42.10,21.75,70.02,73.66,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83263,0h3$TMcaLBW9ahhXhdUVvh,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945187,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,75.66,-42.10,21.75,73.84,77.48,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83272,0h3$TMcaLBW9ahhXhdUVvi,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945188,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,63.84,-42.10,21.75,62.02,65.66,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,83281,0h3$TMcaLBW9ahhXhdUVvj,IfcFurnishingElement,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht:2945189,N/A,NWA_FA_Sonnenschutz:NWA_FA_Sonnenschutz OG3 Oberlicht,003_OK_BP,BAU 15,No material assigned,0.03,6.12,21.96,20.28,67.66,-42.10,21.75,65.84,69.48,-42.19,-42.06,,,,,,,,,,,,,,,,,,,NWA_FA_Sonnenschutz OG3 Oberlicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
